ano,id_municipio,investimento_agua_prestador,investimento_esgoto_prestador,investimento_outro_prestador,investimento_recurso_proprio_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,investimento_total_prestador,investimento_agua_municipio,investimento_esgoto_municipio,investimento_outro_municipio,investimento_recurso_proprio_municipio,investimento_recurso_oneroso_municipio,investimento_recurso_nao_oneroso_municipio,investimento_total_municipio,investimento_agua_estado,investimento_esgoto_estado,investimento_outro_estado,investimento_recurso_proprio_estado,investimento_recurso_oneroso_estado,investimento_recurso_nao_oneroso_estado,investimento_total_estado
2020,4305157,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4309308,1284363.72,4110921.76,363996.62,5964696.08,0.0,0.0,5964696.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4307104,13666.97,0.0,0.0,14405.74,0.0,0.0,14405.74,0.0,25572.6,0.0,25572.6,0.0,0.0,25572.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4310801,2147285.96,31072.0,64666.91,2243024.87,0.0,0.0,2243024.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4321105,81307.6,0.0,11781.82,93089.42,0.0,0.0,93089.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4200705,30033.52,0.0,0.0,30033.52,0.0,0.0,30033.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4205605,784.08,0.0,3849.0,4633.08,0.0,0.0,4633.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4216206,8801144.95,26782802.37,1807332.51,0.0,37391279.83,0.0,37391279.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4216503,3532548.9,91567.0,455990.0,4080105.9,0.0,0.0,4080105.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2804102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,20000.0,0.0,20000.0,,,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3500402,435059.24,1380575.76,4900.0,,,,2043434.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3500501,526628.01,11359.9,238739.4,776727.31,0.0,0.0,776727.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257651.09,0.0,0.0,0.0,0.0,257651.09,257651.09
2019,3502705,602875.85,1280779.66,59227.11,,,,2142618.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3503158,81139.06,86652.49,0.0,,,,182940.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3504206,347093.21,127391.22,4968.0,,,,512159.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3505351,326099.4,605258.58,0.0,,,,1037713.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3506508,,,,,,,,0.0,35933.56,0.0,35933.56,0.0,0.0,35933.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3507209,4567.69,0.0,5445.0,,,,10796.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3508009,626259.97,694935.98,0.0,,,,1559166.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3510104,239096.64,460493.97,0.0,,,,898789.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3511409,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2020,3511904,,,,,,,,0.0,0.0,50724.94,,,,56654.94,221658.32,0.0,0.0,,,,221658.32
2021,3513306,4898.54,1583.68,0.0,,,,6673.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3515186,5665594.48,531532.57,12999.0,,,,7787845.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3515707,6985140.5,3750123.96,40808.94,,,,11141811.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3516200,22385245.64,1787572.31,766276.77,,,,28281013.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3518909,70069.44,4026.55,2585.0,,,,83599.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3519055,1112625.51,647558.6,120161.73,1880345.84,0.0,0.0,1880345.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3520301,6907538.53,2999413.76,163696.6,,,,10602432.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3523008,,,,,,,,0.0,6222.31,0.0,6222.31,0.0,0.0,6222.31,0.0,6131.52,0.0,0.0,0.0,,6131.52
2020,3523503,494324.63,199176.13,989.0,,,,763657.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3525102,,,,,,,,475620.0,0.0,0.0,,,,475620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3527603,,,,,,,,37589.0,0.0,0.0,37589.0,0.0,0.0,37589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3527801,47977.88,151247.12,0.0,,,,217093.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3528304,26420.11,1031.55,2830.0,,,,31915.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3528304,7381.92,7814.77,0.0,,,,17736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3529658,33842.76,16100.45,0.0,,,,57308.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3530607,9220543.46,5976499.23,2458555.5,27744564.25,0.0,0.0,27744564.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3533502,651070.11,1737384.95,29673.0,,,,2634528.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3533908,0.0,0.0,64778.0,64778.0,0.0,0.0,64778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3534005,102079.15,23069.63,0.0,,,,137312.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3534708,812198.18,0.0,114285.81,926483.99,0.0,0.0,926483.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3534757,199836.76,180476.72,16679.39,,,,433275.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3535200,103242.41,31229.7,3350.0,,,,156315.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3535507,1077671.87,304363.6,54989.0,,,,1607283.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3536901,20843.44,179591.24,0.0,,,,216236.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3537107,0.0,0.0,318833.7,318833.7,318833.7,,318833.7,102379.68,7432.32,124414.86,,,,,0.0,45655.68,1383463.9,1429119.58,0.0,0.0,1429119.58
2020,3537156,6780.28,49518.44,0.0,,,,66785.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3540408,46217.26,13454.83,5713.28,,,,74439.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3540705,1623099.47,1221495.88,709922.36,3554517.71,0.0,0.0,3554517.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3540754,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3541000,10634067.86,184634267.16,902617.86,,,,214369703.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3543600,163574.59,106110.01,0.0,,,,339086.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3543808,,,,,,,,13000.0,1000.0,16000.0,1000.0,,1000.0,31000.0,,,0.0,,,,
2020,3543501,302856.89,43237.94,0.0,,,,375099.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3546256,57621.62,16009.8,0.0,,,,81906.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3546702,1352701.02,336652.15,460112.88,2117464.01,32002.04,0.0,2149466.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3547403,,,,,,,,7760.0,0.0,0.0,0.0,0.0,,7760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3548500,15268908.59,13370650.59,3111073.34,,,,34595902.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3552106,587203.49,483765.63,16720.45,,,,1117064.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3552502,9954244.61,24087761.97,3692203.13,,,,38674130.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3552908,251007.89,49822.81,0.0,,,,326941.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3553955,244888.66,4664383.57,0.0,,,,5504700.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3556206,4722075.18,2336091.04,1749788.13,8807954.35,0.0,436200.0,9244154.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3556503,4979536.15,4542038.41,50879.5,,,,10260478.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3556909,,,,,,,,22685.06,2986.0,0.0,25671.06,0.0,0.0,25671.06,,,,,,,
2021,1721208,985301.38,5711887.69,29330.55,1713961.7,5012557.92,0.0,6726519.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2904506,4370.14,0.0,0.0,4370.14,0.0,0.0,4370.14,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,,,
2020,2906105,42605.88,14471.06,24259.04,81406.81,0.0,0.0,81406.81,,,,,,,,,,,,,,
2021,2908606,615375.66,94688.64,58316.31,768380.61,0.0,0.0,768380.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2909307,116518.0,0.0,0.0,,,,116518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2910701,683877.3,453025.67,143861.72,1281184.74,0.0,0.0,1281184.74,,,,,,,,,,,,,,
2019,2911402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,2914109,82934.45,172343.16,13946.6,269224.21,0.0,0.0,269224.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2917201,64529.35,0.0,21264.63,85856.06,0.0,0.0,85856.06,8000.0,0.0,0.0,16000.0,0.0,0.0,16000.0,,0.0,0.0,0.0,0.0,0.0,0.0
2019,2921708,0.0,177148.49,0.0,177148.49,0.0,0.0,177148.49,,,,,,,,,,,,,,
2019,2922003,8431.88,0.0,430527.3,438959.18,0.0,0.0,438959.18,,,,,,,,,,,,,,
2021,2923357,212191.86,18361.18,16339.84,246892.88,0.0,0.0,246892.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2929305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020,2931608,9488.45,0.0,12752.58,22278.26,0.0,0.0,22278.26,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2932507,200534.27,23829.6,31286.56,255650.43,0.0,0.0,255650.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2933158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2019,2301109,1666538.68,574790.79,215.0,868695.24,0.0,1372849.23,2241544.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2302206,1339486.97,25556.74,0.0,1365043.71,,,1365043.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2303105,2119.46,1087062.26,105.73,2728.51,0.0,1086558.94,1089287.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2308302,112853.72,0.0,0.0,112853.72,0.0,0.0,112853.72,41405.0,0.0,6909.0,71104.88,0.0,0.0,71104.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2313252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3202009,11150.69,735782.51,53964.71,800897.91,,,800897.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3202207,1134910.45,1265877.14,343446.68,2744234.27,,,2906943.45,,,,,,,,,,,,,,
2021,3203908,1516458.4,5155611.4,642972.02,4608333.84,2706707.98,,8174194.88,,,,,,,,,,,,,,
2020,3204203,867902.76,245527.31,516336.71,1629766.78,,,1629766.78,,,,,,,,,,,,,,
2021,3204351,94997.11,62900.0,2699.0,160596.11,0.0,0.0,160596.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5200100,7500.0,7500.0,0.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,5202502,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,5213103,3431516.04,508694.57,1472637.87,5412848.48,0.0,0.0,5412848.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5215231,652730.84,64442.93,685.0,869658.11,,0.0,869658.11,,,,,,,,,,,,,,
2019,5217401,154348.65,17232.61,0.0,175668.7,,0.0,175668.7,,,,,,,,,,,,,,
2020,5221700,41249.61,0.0,0.0,41249.61,,0.0,41249.61,,,,,,,,,,,,,,
2021,2103307,0.0,0.0,615114.01,712775.21,0.0,0.0,712775.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2104057,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2112209,4671331.16,2443087.94,4850074.08,0.0,11964493.18,0.0,11964493.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3100302,33963.0,42569.3,14784.0,91316.3,0.0,0.0,91316.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3100609,162470.48,3732.91,14348.43,266251.36,45.29,0.0,266296.65,54000.0,36000.0,60000.0,96000.0,0.0,54000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3101706,379789.46,1793935.41,92120.43,2501461.99,303.56,0.0,2501765.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3102308,91355.98,0.0,50076.12,143116.51,0.0,0.0,143116.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3102407,13119.09,0.0,14088.84,6781.9,22676.59,0.0,29458.49,0.0,344391.31,0.0,0.0,0.0,0.0,344391.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3104106,97869.34,45454.29,27926.06,150814.71,20434.98,0.0,171249.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3105202,158907.96,75260.07,1321.91,1175483.36,0.0,0.0,1175483.36,,,,,,,,,,,,,,
2020,3105608,2490669.05,273773.17,274573.73,2961903.21,77112.74,0.0,3039015.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3109006,305439.46,1195343.08,157991.75,1516378.6,157112.63,0.0,1673491.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3113503,117642.5,102960.88,59201.73,302969.45,103207.09,0.0,406176.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3115003,27185.71,0.0,25481.7,17761.82,39262.09,0.0,57023.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3116506,93174.87,74730.94,17714.09,158467.24,27152.66,0.0,185619.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3119500,107666.33,31879.56,15065.91,148552.95,10411.82,0.0,158964.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3119955,65147.55,84648.24,4858.3,154654.09,0.0,0.0,154654.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3120201,121063.94,6912.2,34131.02,142733.1,19374.06,0.0,162107.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3123205,71078.79,78802.3,131342.85,55660.44,248825.55,0.0,304485.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3124807,53058.32,1433739.47,66950.9,234722.22,1447548.17,0.0,1682270.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3127057,87633.16,174876.12,12340.54,274849.82,0.0,0.0,274849.82,,,,,,,,,,,,,,
2020,3129202,47841.46,0.0,17520.35,62486.45,2875.36,0.0,65361.81,0.0,0.0,0.0,3096.23,0.0,0.0,3096.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3129509,121161.83,36721.0,28052.9,185935.73,0.0,0.0,185935.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3131158,449357.21,0.0,34694.73,483936.95,114.99,0.0,484051.94,0.0,24098.0,0.0,24098.0,0.0,0.0,24098.0,0.0,93743.1,0.0,93743.1,0.0,0.0,93743.1
2021,3136207,213469.0,178977.26,56401.9,512250.93,0.0,0.0,512250.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3137809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70003.0,0.0,9379.04,79382.04,0.0,0.0,79382.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3139003,241710.31,52381.19,368050.8,0.0,,0.0,662142.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3140001,3597825.13,0.0,0.0,3597825.13,0.0,0.0,3597825.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3140605,780705.73,0.0,16417.29,114954.8,748150.46,0.0,863105.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3144706,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3152105,5769118.99,1161827.74,90219.57,7021166.3,0.0,0.0,7021166.3,0.0,3973897.39,0.0,0.0,3973897.39,0.0,3973897.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3152204,694336.67,528053.02,370304.61,433324.81,1291112.66,0.0,1724437.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3157401,13713.21,3732.91,4297.17,21729.05,14.24,0.0,21743.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3158904,112412.49,0.0,10790.53,123167.26,35.76,0.0,123203.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3159209,96458.32,17076.18,21440.05,115878.45,19096.1,0.0,134974.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3159605,252740.46,485299.42,336050.21,273520.31,889415.47,0.0,1162935.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3161601,,,,,,,,0.0,0.0,0.0,1495.8,0.0,0.0,1495.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3162575,18881.76,387221.76,0.0,406103.52,0.0,0.0,406103.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3162948,45834.28,0.0,44243.52,24862.5,72666.28,0.0,97528.78,0.0,0.0,251265.21,251265.21,0.0,0.0,251265.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3169703,1053732.24,795468.88,119752.72,2124972.35,210680.19,0.0,2335652.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5001102,0.0,989728.18,0.0,123467.6,866260.58,0.0,989728.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,5002902,,,,,,,,455087.01,0.0,0.0,0.0,0.0,,455087.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5003801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,5007208,426747.07,4389833.86,53466.64,2001922.64,2732461.67,135663.26,4870047.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061501.7,0.0,0.0,0.0,1061501.7,1061501.7
2021,5007554,19996.46,2441567.37,8098.63,388768.2,2080894.26,,2469662.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5007950,17008.6,26945.87,13137.89,42917.36,0.0,14175.0,57092.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1504422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3289142.8,0.0,127466.0,0.0,0.0,3416608.8,3416608.8
2020,2500775,0.0,676999.65,42598.59,78329.59,0.0,641268.65,719598.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2501807,0.0,0.0,604911.77,604911.77,0.0,0.0,604911.77,,,,,,,,,,,,,,
2020,2502508,0.0,0.0,142660.48,142660.48,0.0,0.0,142660.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2506301,4546008.97,837382.72,2991285.4,7626217.73,0.0,748459.36,8374677.09,,,,,,,,,,,,,,
2019,2517100,0.0,0.0,32191.51,80044.77,0.0,0.0,80044.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2604304,3926.34,0.0,0.0,7728.03,0.0,0.0,7728.03,0.0,0.0,0.0,0.0,,,40344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2605459,396124.6,0.0,0.0,396124.6,0.0,0.0,396124.6,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2616407,1025180.27,109146.0,0.0,1459342.74,,77978.17,1537320.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2201903,0.0,0.0,0.0,27864.42,0.0,0.0,27864.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2205359,,,,,,,,43000.56,0.0,0.0,,,,43000.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4100301,2149355.02,2937749.5,175459.59,1177506.87,4085057.24,,5262564.11,,,,,,,,,,,,,,
2021,4101903,158880.99,1473116.95,4581.81,1636579.75,,,1636579.75,,,,,,,,,,,,,,
2021,4104659,5879104.55,5995655.22,3105.0,7131898.44,4745966.33,,11877864.77,,,,,,,,,,,,,,
2021,4105102,489505.03,2269827.34,15046.51,2733873.95,40504.93,,2774378.88,,,,,,,,,,,,,,
2019,4108502,288946.52,573301.62,5283.3,867531.44,0.0,0.0,867531.44,,,,,,,,,,,,,,
2019,4111258,768134.83,2929573.03,1057.53,1431484.26,2267281.13,0.0,3698765.39,,,,,,,,,,,,,,
2021,4111704,58894.11,335442.96,4371.92,387570.99,,11138.0,398708.99,,,,,,,,,,,,,,
2021,4113304,15026126.49,1036483.28,9217.88,3853284.38,11715623.8,502919.47,16071827.65,,,,,,,,,,,,,,
